1.547999978065490723e+00,-3.640669584274291992e-02,7.412853650748729706e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.640669584274291992e-02,5.676458124071359634e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.640669584274291992e-02,3.940062131732702255e-03,2.000000000000000000e+00
1.549000024795532227e+00,-3.643021732568740845e-02,2.205090131610631943e-03,2.000000000000000000e+00
1.549000024795532227e+00,-3.643021732568740845e-02,4.675728850997984409e-04,2.000000000000000000e+00
1.549999952316284180e+00,-3.645373508334159851e-02,-1.270764274522662163e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.645373508334159851e-02,-3.009403357282280922e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.645373508334159851e-02,-4.748042207211256027e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.645373508334159851e-02,-6.486681289970874786e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.814279288053512573e-02,7.412853650748729706e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.814279288053512573e-02,5.676458124071359634e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.814279288053512573e-02,3.940062131732702255e-03,2.000000000000000000e+00
1.549000024795532227e+00,-3.816743195056915283e-02,2.205090131610631943e-03,2.000000000000000000e+00
1.549000024795532227e+00,-3.816743195056915283e-02,4.675728850997984409e-04,2.000000000000000000e+00
1.549999952316284180e+00,-3.819207102060317993e-02,-1.270764274522662163e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.819207102060317993e-02,-3.009403357282280922e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.819207102060317993e-02,-4.748042207211256027e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.819207102060317993e-02,-6.486681289970874786e-03,2.000000000000000000e+00
1.549000024795532227e+00,-3.990464657545089722e-02,1.436771173030138016e-02,2.000000000000000000e+00
1.549000024795532227e+00,-3.990464657545089722e-02,1.263019442558288574e-02,2.000000000000000000e+00
1.547000050544738770e+00,-3.985312581062316895e-02,1.087861321866512299e-02,2.000000000000000000e+00
1.547000050544738770e+00,-3.985312581062316895e-02,9.143338538706302643e-03,2.000000000000000000e+00
1.547000050544738770e+00,-3.985312581062316895e-02,7.408064790070056915e-03,2.000000000000000000e+00
1.547000050544738770e+00,-3.985312581062316895e-02,5.672791041433811188e-03,2.000000000000000000e+00
1.547000050544738770e+00,-3.985312581062316895e-02,3.937516827136278152e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.987888619303703308e-02,2.203666605055332184e-03,2.000000000000000000e+00
1.547999978065490723e+00,-3.987888619303703308e-02,4.672710201703011990e-04,2.000000000000000000e+00
1.549000024795532227e+00,-3.990464657545089722e-02,-1.269944477826356888e-03,2.000000000000000000e+00
1.549000024795532227e+00,-3.990464657545089722e-02,-3.007461782544851303e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.993041068315505981e-02,-4.748042207211256027e-03,2.000000000000000000e+00
1.549999952316284180e+00,-3.993041068315505981e-02,-6.486681289970874786e-03,2.000000000000000000e+00
1.552000045776367188e+00,-3.998193144798278809e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-3.998193144798278809e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.549000024795532227e+00,-4.164186492562294006e-02,1.436771173030138016e-02,2.000000000000000000e+00
1.549000024795532227e+00,-4.164186492562294006e-02,1.263019442558288574e-02,2.000000000000000000e+00
1.547000050544738770e+00,-4.158809781074523926e-02,1.087861321866512299e-02,2.000000000000000000e+00
1.547000050544738770e+00,-4.158809781074523926e-02,9.143338538706302643e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.158809781074523926e-02,7.408064790070056915e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.158809781074523926e-02,5.672791041433811188e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.158809781074523926e-02,3.937516827136278152e-03,2.000000000000000000e+00
1.547999978065490723e+00,-4.161497950553894043e-02,2.203666605055332184e-03,2.000000000000000000e+00
1.547999978065490723e+00,-4.161497950553894043e-02,4.672710201703011990e-04,2.000000000000000000e+00
1.549000024795532227e+00,-4.164186492562294006e-02,-1.269944477826356888e-03,2.000000000000000000e+00
1.549000024795532227e+00,-4.164186492562294006e-02,-3.007461782544851303e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.169562831521034241e-02,-4.751105792820453644e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.169562831521034241e-02,-6.490866187959909439e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.172251373529434204e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.172251373529434204e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.326706007122993469e-02,1.779667101800441742e-02,2.000000000000000000e+00
1.544999957084655762e+00,-4.326706007122993469e-02,1.606363989412784576e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.323905706405639648e-02,1.432133466005325317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.323905706405639648e-02,1.258942577987909317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.323905706405639648e-02,1.085751689970493317e-02,2.000000000000000000e+00
1.544999957084655762e+00,-4.326706007122993469e-02,9.131518192589282990e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.326706007122993469e-02,7.398487534373998642e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.329506680369377136e-02,5.669123958796262741e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.329506680369377136e-02,3.934971988201141357e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.332306981086730957e-02,2.202243078500032425e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.332306981086730957e-02,4.669691552408039570e-04,2.000000000000000000e+00
1.547999978065490723e+00,-4.335107654333114624e-02,-1.269124564714729786e-03,2.000000000000000000e+00
1.547999978065490723e+00,-4.335107654333114624e-02,-3.005520207807421684e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.343508929014205933e-02,-4.751105792820453644e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.343508929014205933e-02,-6.490866187959909439e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.346309229731559753e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.346309229731559753e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.499979317188262939e-02,1.779667101800441742e-02,2.000000000000000000e+00
1.544999957084655762e+00,-4.499979317188262939e-02,1.606363989412784576e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.497066512703895569e-02,1.432133466005325317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.497066512703895569e-02,1.258942577987909317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.497066512703895569e-02,1.085751689970493317e-02,2.000000000000000000e+00
1.544999957084655762e+00,-4.499979317188262939e-02,9.131518192589282990e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.499979317188262939e-02,7.398487534373998642e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.502891749143600464e-02,5.669123958796262741e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.502891749143600464e-02,3.934971988201141357e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.505804553627967834e-02,2.202243078500032425e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.505804553627967834e-02,4.669691552408039570e-04,2.000000000000000000e+00
1.547999978065490723e+00,-4.508716985583305359e-02,-1.269124564714729786e-03,2.000000000000000000e+00
1.547999978065490723e+00,-4.508716985583305359e-02,-3.005520207807421684e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.517454653978347778e-02,-4.751105792820453644e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.517454653978347778e-02,-6.490866187959909439e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.520367458462715149e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.520367458462715149e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.542999982833862305e+00,-4.667202755808830261e-02,2.123520709574222565e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.667202755808830261e-02,1.950442045927047729e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.667202755808830261e-02,1.777363382279872894e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.667202755808830261e-02,1.604284532368183136e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.667202755808830261e-02,1.431205868721008301e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.670227319002151489e-02,1.258942577987909317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.670227319002151489e-02,1.085751689970493317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.670227319002151489e-02,9.125608019530773163e-03,2.000000000000000000e+00
1.544000029563903809e+00,-4.670227319002151489e-02,7.393699139356613159e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.673252254724502563e-02,5.665456876158714294e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.673252254724502563e-02,3.932426683604717255e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.676276817917823792e-02,2.200819551944732666e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.676276817917823792e-02,4.666673194151371717e-04,2.000000000000000000e+00
1.547000050544738770e+00,-4.679301753640174866e-02,-1.268304768018424511e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.679301753640174866e-02,-3.003578633069992065e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.691400751471519470e-02,-4.751105792820453644e-03,2.000000000000000000e+00
1.550999999046325684e+00,-4.691400751471519470e-02,-6.490866187959909439e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.694425314664840698e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.694425314664840698e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.542999982833862305e+00,-4.840251430869102478e-02,2.123520709574222565e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.840251430869102478e-02,1.950442045927047729e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.840251430869102478e-02,1.777363382279872894e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.840251430869102478e-02,1.604284532368183136e-02,2.000000000000000000e+00
1.542999982833862305e+00,-4.840251430869102478e-02,1.431205868721008301e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.843388125300407410e-02,1.258942577987909317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.843388125300407410e-02,1.085751689970493317e-02,2.000000000000000000e+00
1.544000029563903809e+00,-4.843388125300407410e-02,9.125608019530773163e-03,2.000000000000000000e+00
1.544000029563903809e+00,-4.843388125300407410e-02,7.393699139356613159e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.846525192260742188e-02,5.665456876158714294e-03,2.000000000000000000e+00
1.544999957084655762e+00,-4.846525192260742188e-02,3.932426683604717255e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.849661886692047119e-02,2.200819551944732666e-03,2.000000000000000000e+00
1.546000003814697266e+00,-4.849661886692047119e-02,4.666673194151371717e-04,2.000000000000000000e+00
1.547000050544738770e+00,-4.852798953652381897e-02,-1.268304768018424511e-03,2.000000000000000000e+00
1.547000050544738770e+00,-4.852798953652381897e-02,-3.003578633069992065e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.868483543395996094e-02,-4.754168912768363953e-03,2.000000000000000000e+00
1.552000045776367188e+00,-4.868483543395996094e-02,-6.495051551610231400e-03,2.000000000000000000e+00
1.552999973297119141e+00,-4.871620237827301025e-02,-8.241240866482257843e-03,2.000000000000000000e+00
1.552999973297119141e+00,-4.871620237827301025e-02,-9.983244352042675018e-03,2.000000000000000000e+00
1.542000055313110352e+00,-5.010050907731056213e-02,2.122144587337970734e-02,2.000000000000000000e+00
1.542000055313110352e+00,-5.010050907731056213e-02,1.949177868664264679e-02,2.000000000000000000e+00
1.542000055313110352e+00,-5.010050907731056213e-02,1.776211336255073547e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.013300105929374695e-02,1.604284532368183136e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.013300105929374695e-02,1.431205868721008301e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.013300105929374695e-02,1.258127205073833466e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.013300105929374695e-02,1.085048448294401169e-02,2.000000000000000000e+00
1.544000029563903809e+00,-5.016548931598663330e-02,9.125608019530773163e-03,2.000000000000000000e+00
1.544000029563903809e+00,-5.016548931598663330e-02,7.393699139356613159e-03,2.000000000000000000e+00
1.544999957084655762e+00,-5.019798129796981812e-02,5.665456876158714294e-03,2.000000000000000000e+00
1.544999957084655762e+00,-5.019798129796981812e-02,3.932426683604717255e-03,2.000000000000000000e+00
1.546000003814697266e+00,-5.023047327995300293e-02,2.200819551944732666e-03,2.000000000000000000e+00
1.546000003814697266e+00,-5.023047327995300293e-02,4.666673194151371717e-04,2.000000000000000000e+00
1.547000050544738770e+00,-5.026296153664588928e-02,-1.268304768018424511e-03,2.000000000000000000e+00
1.547000050544738770e+00,-5.026296153664588928e-02,-3.003578633069992065e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.042541399598121643e-02,-4.754168912768363953e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.042541399598121643e-02,-6.495051551610231400e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.042541399598121643e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.042541399598121643e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.542000055313110352e+00,-5.182987451553344727e-02,2.122144587337970734e-02,2.000000000000000000e+00
1.542000055313110352e+00,-5.182987451553344727e-02,1.949177868664264679e-02,2.000000000000000000e+00
1.542000055313110352e+00,-5.182987451553344727e-02,1.776211336255073547e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.186348780989646912e-02,1.604284532368183136e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.186348780989646912e-02,1.431205868721008301e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.186348780989646912e-02,1.258127205073833466e-02,2.000000000000000000e+00
1.542999982833862305e+00,-5.186348780989646912e-02,1.085048448294401169e-02,2.000000000000000000e+00
1.544000029563903809e+00,-5.189709737896919250e-02,9.125608019530773163e-03,2.000000000000000000e+00
1.544000029563903809e+00,-5.189709737896919250e-02,7.393699139356613159e-03,2.000000000000000000e+00
1.544999957084655762e+00,-5.193071067333221436e-02,5.665456876158714294e-03,2.000000000000000000e+00
1.544999957084655762e+00,-5.193071067333221436e-02,3.932426683604717255e-03,2.000000000000000000e+00
1.546000003814697266e+00,-5.196432396769523621e-02,2.200819551944732666e-03,2.000000000000000000e+00
1.546000003814697266e+00,-5.196432396769523621e-02,4.666673194151371717e-04,2.000000000000000000e+00
1.547000050544738770e+00,-5.199793726205825806e-02,-1.268304768018424511e-03,2.000000000000000000e+00
1.547000050544738770e+00,-5.199793726205825806e-02,-3.003578633069992065e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.216599628329277039e-02,-4.754168912768363953e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.216599628329277039e-02,-6.495051551610231400e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.216599628329277039e-02,-8.235934190452098846e-03,2.000000000000000000e+00
1.552000045776367188e+00,-5.216599628329277039e-02,-9.976816363632678986e-03,2.000000000000000000e+00
1.542000055313110352e+00,-5.355923995375633240e-02,2.122144587337970734e-02,2.000000000000000000e+00
